Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Appliances_label,Locks_label,Interio_label,Security_label
1517,13-10-22 23:29,13-10-22 23:46,R_31u7FoYvmbvjNri,,,,,5,"Godrej is a well known brand in India since many years who are makers of Office furniture, lockers, I ron safes etc.. but I'm not sure Whether kitchen furniture is to the expectations or not.",10,Because Godrej is a most relable and trusted brand since many many years. And they are up to expectations when it comes to security.,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.166882128,0.748220861,0.084896997,0.003195652,0.074185215,0.922619104,,,Neutral,Positive
1518,13-10-22 23:41,13-10-22 23:47,R_2WCpw3yajNsX3md,9,It's a quiet meal at home and,,,9,It's a quiet meal at home with my kids,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,0.016934851,0.745050371,0.238014817,0,0.528188825,0,0.017353484,0.670978487,0.311668009,0,0.528188825,0,Neutral,,Neutral,
1519,13-10-22 23:39,13-10-22 23:47,R_3j1bp6itegRSESK,,,10,Good quality product at reasonable rate.,10,GOOD QUALITY PRODUCT AT BEST PRICE,,,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.005747507,0.123960599,0.870291889,0.007164634,0.091782562,0.901052833,0,0.528188825,0,,Positive,Positive,
1520,13-10-22 23:28,13-10-22 23:47,R_3GfcOYajB8xsKpe,,,10,Trustworthy and known for long time and brand value ,8,Some products are not up to the mark in godrej.it is known for few selected things..i think so,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.006312145,0.341659874,0.652027905,0.753816426,0.234396979,0.011786562,0,0.528188825,0,,Neutral,Negative,
1521,13-10-22 23:35,13-10-22 23:48,R_2frGeSTTLnrwxa6,7,Need more pramotion then computaters. And new technology and options and increase showrooms and services ,,,7,Need more advertising and more options and increase showrooms and services ,,,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.023203623,0.564135015,0.412661344,0,0.528188825,0,0.023685606,0.559096038,0.417218357,0,0.528188825,0,Neutral,,Neutral,
1522,13-10-22 23:38,13-10-22 23:48,R_sC4eGhj5km2Vqcp,,,,,,,6,Good,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.060793422,0.329427868,0.609778643,,,,Neutral
1523,13-10-22 23:33,13-10-22 23:49,R_2xXyJvUVlsjtphS,7,Am not that much familiar bwith this brand butvhave heard a lot about this brand,,,,,,,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.147639126,0.759730399,0.092630468,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Neutral,,,
1524,13-10-22 23:38,13-10-22 23:49,R_3Jm9vtzAlIeyMrQ,,,,,8,Because of their furniture are very strong and long lasting.,9,Because they give great security.,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0,0.528188825,0,0.002751389,0.076877475,0.920371175,0.016947299,0.215689495,0.76736325,,,Positive,Positive
1525,13-10-22 23:37,13-10-22 23:49,R_WkXNbMe8Dv9IODT,6,Just heard about it so,,,6,Just heard about it and not used much so..,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,,0.121561639,0.828010798,0.050427545,0,0.528188825,0,0.392935962,0.561455011,0.04560912,0,0.528188825,0,Neutral,,Neutral,
1526,13-10-22 23:34,13-10-22 23:49,R_3HkpHhfWlSm4k5P,,,,,9,Godrej is number one brand in India which is very old brand and can trust easily ,10,Because they are the top priority in home security ,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.007034093,0.210544229,0.782421649,0.020473942,0.463509947,0.516016126,,,Positive,Neutral
1527,13-10-22 23:44,13-10-22 23:51,R_31FQ0JJu4Z2mSyp,,,,,,,,,Hyderabad,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1528,13-10-22 23:40,13-10-22 23:51,R_1ml1jKwnyq2U6kU,10,Very quality,,,9,Good,,,Pune,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,,0.042309418,0.38907513,0.568615437,0,0.528188825,0,0.060793422,0.329427868,0.609778643,0,0.528188825,0,Neutral,,Neutral,
1529,13-10-22 23:39,13-10-22 23:52,R_8zVXS44SaRKmUmZ,,,8,It is a brand that we use for generations and never it once faulted,,,7,I have not used it much but have seen in hotel stays.,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.094277203,0.577625334,0.328097403,0,0.528188825,0,0.161460534,0.785422444,0.053117,,Neutral,,Neutral
1530,13-10-22 23:38,13-10-22 23:53,R_3FOPHkq7Kf685BD,10,Coustomer service ,10,Strong ,,,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,0.164237022,0.75403446,0.081728526,0.036316868,0.460707396,0.502975762,0,0.528188825,0,0,0.528188825,0,Neutral,Neutral,,
1531,13-10-22 23:44,13-10-22 23:53,R_1JDFuFp60NJpljM,10,It's very good ,,,9,It's very good and sweet ,,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.002877322,0.02351848,0.973604202,0,0.528188825,0,0.00194038,0.015406704,0.982652903,0,0.528188825,0,Positive,,Positive,
1532,13-10-22 23:37,13-10-22 23:54,R_1ezsgGdN63Ywe5v,,,10,its everlasting brand,,,10,its everlasting brand and comfortable using and its easy,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.055472553,0.630077362,0.314450115,0,0.528188825,0,0.004738377,0.084755942,0.910505652,,Neutral,,Positive
1533,13-10-22 23:43,13-10-22 23:54,R_2PvUmfB9ArWmvKb,4,Good product,,,,,7,Godrej,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.008658473,0.099322029,0.89201957,0,0.528188825,0,0,0.528188825,0,0.160531044,0.677102566,0.16236642,Positive,,,Neutral
1534,13-10-22 23:37,13-10-22 23:54,R_bI4aeNMTXtFszYt,7,It has ni e quality,,,8,Quality and quantity are good of this product,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.366750211,0.572502613,0.060747124,0,0.528188825,0,0.004246965,0.070695996,0.925057054,0,0.528188825,0,Neutral,,Positive,
1535,13-10-22 23:43,13-10-22 23:54,R_x3gfDkMGRWlztEB,6,The brand is good but it has to upgrade according to the present needs,,,,,7,I have used only one time and i didn't get the expected result ,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,,0.016853973,0.292434543,0.690711498,0,0.528188825,0,0,0.528188825,0,0.789420128,0.195824236,0.014755694,Neutral,,,Negative
1536,13-10-22 23:32,13-10-22 23:55,R_1He1s4JEmaNYBdK,10,"ITS GOOD BUT COMPARED TO SAMSUNG,I LIKE A BIT MORE SAMSUNG",,,,,10,its a very good brands,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.008390383,0.092456415,0.899153233,0,0.528188825,0,0,0.528188825,0,0.006021813,0.0664507,0.927527487,Positive,,,Positive
1537,13-10-22 23:48,13-10-22 23:55,R_2VEzwnJ2v0hSqFk,,,9,For good quality product and style ,,,,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.012176042,0.265688092,0.722135902,0,0.528188825,0,0,0.528188825,0,,Positive,,
1538,13-10-22 23:44,13-10-22 23:56,R_1lnH4k4pMXPuSbY,,,10,,,,9,9.5/10,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.030273888,0.518107474,0.451618642,,,,Neutral
1539,13-10-22 23:37,13-10-22 23:56,R_2w4srID24duE6Q3,10,Service are good and the product are very useful,10,The product s are excellent and is very unique brand,,,,,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.00261207,0.017408796,0.979979157,0.001948084,0.022423597,0.975628257,0,0.528188825,0,0,0.528188825,0,Positive,Positive,,
1540,13-10-22 23:48,13-10-22 23:57,R_3hFPUoFUkA9rEWh,7,Good quality,10,Good quality,,,,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.029416468,0.325990796,0.644592762,0.029416468,0.325990796,0.644592762,0,0.528188825,0,0,0.528188825,0,Neutral,Neutral,,
1541,13-10-22 23:50,13-10-22 23:57,R_1C2NtCVQeJVjWE9,,,,,,,9,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1542,13-10-22 23:48,13-10-22 23:58,R_3OrFbC0ZqUI0l8i,9,Good quality products ,10,Good quality products ,,,,,Pune,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,0.012039566,0.160458848,0.827501595,0.012039566,0.160458848,0.827501595,0,0.528188825,0,0,0.528188825,0,Positive,Positive,,
1543,13-10-22 23:47,13-10-22 23:58,R_3hlrrQxDWMCDnt8,,,10,It is perfectly working well in all for the last 15 years without any minor problems,,,10,Excellent security for lockers for the last 10 years,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.007805484,0.078261316,0.913933218,0,0.528188825,0,0.017488897,0.226652324,0.755858839,,Positive,,Positive
1544,13-10-22 23:43,13-10-22 23:58,R_Uud1xjBaPNoTawN,,,,,,,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1545,13-10-22 23:49,13-10-22 23:58,R_XvxouNacWxN4La9,,,,,9,it is good,,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.004131589,0.027574267,0.968294144,0,0.528188825,0,,,Positive,
1546,13-10-22 23:43,13-10-22 23:59,R_Y9pIfVRWtpmV237,10,One of the best products I have used,,,10,"Godrej is the best products brand company
I believe that company
",,,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,0.001962921,0.020371126,0.97766602,0,0.528188825,0,0.002774403,0.02591899,0.971306622,0,0.528188825,0,Positive,,Positive,
1547,13-10-22 23:39,13-10-22 23:59,R_2sSwl2LZII6IBOA,10,It's a good brand I trust,,,10,It's a good brand. We can trust this brand,,,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.00240891,0.058472522,0.939118564,0,0.528188825,0,0.001643495,0.035412289,0.962944269,0,0.528188825,0,Positive,,Positive,
1548,13-10-22 23:49,13-10-22 23:59,R_UrLSCBRThhFUkA9,,,10,The biggest technology resort Blog recital of ved Yadav the biggest technology resort ,,,3,The biggest technology is Google Microsoft Oracle ,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.005779733,0.260051608,0.734168649,0,0.528188825,0,0.003942855,0.072619624,0.923437536,,Positive,,Positive
1549,13-10-22 23:50,13-10-22 23:59,R_22End4wrGLV22BK,,,,,,,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1550,13-10-22 23:52,13-10-22 23:59,R_Z9pDRCTzoLmY35v,,,,,,,,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1551,13-10-22 23:44,13-10-22 23:59,R_30qOgg11lFk7uPw,,,,,10,Beacuse it's a very wonderful company which full fill my wishes and most people like it very much I like it very much.,10,Beacuse it's very wonderful and very useful to me and the people who purchased from godrej and also it's very wonderful product I like it very much. ,Bangalore,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,0,0.528188825,0,0,0.528188825,0,0.001503058,0.010315195,0.98818177,0.001475723,0.009164824,0.989359498,,,Positive,Positive
1552,13-10-22 23:41,14-10-22 0:00,R_2CjG0SApvrmiZOB,9,I like that brand little bit exceptional ,10,I like that brand products ,,,,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.006330646,0.09175963,0.901909709,0.005679317,0.081160732,0.913159967,0,0.528188825,0,0,0.528188825,0,Positive,Positive,,
1553,13-10-22 23:42,14-10-22 0:01,R_UGA0siBeTwVLfuF,,,,,,,6,Nothing much more to explain ,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.501506984,0.435498178,0.062994756,,,,Neutral
1554,13-10-22 23:35,14-10-22 0:01,R_1nYK7V7KKDgOcqD,,,,,10,Godrej is very Big brand and i always show the add on tv and others platform and my experiences is very good for godrej,10,Because godrej is very known brand and i see almost every time add on tv and others platform ,Ahmedabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0.001892271,0.047648557,0.950459123,0.030484563,0.734746933,0.234768555,,,Positive,Neutral
1555,13-10-22 23:55,14-10-22 0:01,R_2PjpAuFXIucdv0U,,,9,Good locking system,,,,,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.026026992,0.309642732,0.664330304,0,0.528188825,0,0,0.528188825,0,,Neutral,,
1556,13-10-22 23:44,14-10-22 0:01,R_6XwkGpL0BkR7p17,8,Godrej is a brand we know... It Goods are trusted as well as worthful to buy... ,,,9,Godrej is affordable for purchasing the furniture as well all variety of furniture is available... ,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,,0.006162152,0.246125326,0.747712553,0,0.528188825,0,0.003663597,0.191454545,0.804881811,0,0.528188825,0,Positive,,Positive,
1557,13-10-22 23:52,14-10-22 0:01,R_UcGlwc2QtmyEZ8Z,10,Durable brand ,,,9,Good brand ,,,Pune,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.034307778,0.574944258,0.390747905,0,0.528188825,0,0.015908513,0.220144168,0.763947368,0,0.528188825,0,Neutral,,Positive,
1558,13-10-22 23:40,14-10-22 0:01,R_2aPJKTAQUiBci9q,,,,,,,9,How,Hyderabad,31-35,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.242966205,0.620399594,0.136634231,,,,Neutral
1559,13-10-22 23:55,14-10-22 0:03,R_3hlQLgufn4e9Dg0,8,Trusted secure brand ,,,,,8,Trusted secure brand user experience ,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.022558294,0.576608896,0.400832743,0,0.528188825,0,0,0.528188825,0,0.01399661,0.502215028,0.483788401,Neutral,,,Neutral
1560,13-10-22 23:50,14-10-22 0:03,R_22IWxRB00T2zCg3,6,It working good and contain the same brand,,,9,Good and easy to use good brand,,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,,0.003146798,0.087411284,0.909441948,0,0.528188825,0,0.003507059,0.047653366,0.948839545,0,0.528188825,0,Positive,,Positive,
1561,13-10-22 23:55,14-10-22 0:04,R_308Kd2VqxhlwNf6,10,Better ,,,,,10,Better ,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,16-20 years old",,0.09432365,0.54160285,0.364073545,0,0.528188825,0,0,0.528188825,0,0.09432365,0.54160285,0.364073545,Neutral,,,Neutral
1562,13-10-22 23:56,14-10-22 0:04,R_0qrQfRZftCRgI8h,10,Its a reputed brand ,,,9,Its a reputed brand ,,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.130878478,0.766301692,0.10281989,0,0.528188825,0,0.130878478,0.766301692,0.10281989,0,0.528188825,0,Neutral,,Neutral,
