Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,score1,text.1,score2,text.2,score3,text.3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,text_Negative,text_Neutral,text_Positive,text.1_Negative,text.1_Neutral,text.1_Positive,text.2_Negative,text.2_Neutral,text.2_Positive,text.3_Negative,text.3_Neutral,text.3_Positive,label,label1,label2,label3
1555.0,13-10-22 23:55,14-10-22 0:01,R_2PjpAuFXIucdv0U,,,,Good locking system,,,,,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.026026992,0.309642732,0.664330304,0.026026992,0.309642732,0.664330304,0.026026992,0.309642732,0.664330304,  ,  ,  ,  
1556.0,13-10-22 23:44,14-10-22 0:01,R_6XwkGpL0BkR7p17,8.0,Godrej is a brand we know... It Goods are trusted as well as worthful to buy... ,8.0,,8.0,Godrej is affordable for purchasing the furniture as well all variety of furniture is available... ,8.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management,0.006162152,0.246125326,0.747712553,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Detractor,Detractor,Detractor
1557.0,13-10-22 23:52,14-10-22 0:01,R_UcGlwc2QtmyEZ8Z,,Durable brand ,,,,Good brand ,,,Pune,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.034307778,0.574944258,0.390747905,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1558.0,13-10-22 23:40,14-10-22 0:01,R_2aPJKTAQUiBci9q,,,,,,,,How,Hyderabad,31-35,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1559.0,13-10-22 23:55,14-10-22 0:03,R_3hlQLgufn4e9Dg0,8.0,Trusted secure brand ,8.0,,8.0,,8.0,Trusted secure brand user experience ,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.022558294,0.576608896,0.400832742,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
1560.0,13-10-22 23:50,14-10-22 0:03,R_22IWxRB00T2zCg3,6.0,It working good and contain the same brand,6.0,,6.0,Good and easy to use good brand,6.0,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management,0.003146798,0.087411284,0.909441948,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
1561.0,13-10-22 23:55,14-10-22 0:04,R_308Kd2VqxhlwNf6,,Better ,,,,,,Better ,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.09432365,0.54160285,0.364073545,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1562.0,13-10-22 23:56,14-10-22 0:04,R_0qrQfRZftCRgI8h,,Its a reputed brand ,,,,Its a reputed brand ,,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory,0.130878478,0.766301692,0.10281989,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1563.0,13-10-22 23:47,14-10-22 0:05,R_1H6NiNIzGPBE0vC,7.0,It is very good customer support,7.0,,7.0,,7.0,It is very good security lockers and it is very cost efficiency.,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.004074124,0.030118594,0.965807259,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
1564.0,13-10-22 23:40,14-10-22 0:05,R_1K9AgYTLZBVm4uK,,,,,,Durable and realibility,,Trustable and comfortable,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,,Homemaker (non-gender sensitive),0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1565.0,13-10-22 23:51,14-10-22 0:05,R_1E5SSwdPHzsLruS,9.0,I am satisfied ,9.0,,9.0,I am satisfied ,9.0,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management,0.005831142,0.068841167,0.925327659,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
1566.0,13-10-22 23:54,14-10-22 0:05,R_2EErWiPbZQcLbom,8.0,Good products but still more should come with innvoation,8.0,,8.0,Still lot of products should come with innovation,8.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.005444481,0.084510431,0.910045087,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Detractor,Detractor,Detractor
1567.0,13-10-22 23:55,14-10-22 0:06,R_2al9ajTyjOVVOyl,,,,We have been using godrej since childhood. I am so satisfied with the products.,,,,Good reputation and affordability.,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.002584456,0.023633098,0.97378242,0.002584456,0.023633098,0.97378242,0.002584456,0.023633098,0.97378242,  ,  ,  ,  
1568.0,13-10-22 23:53,14-10-22 0:06,R_1NaxuWKHftZxN7M,,,,I like the features and brand.,,,,Brand.,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.003195887,0.065113306,0.931690812,0.003195887,0.065113306,0.931690812,0.003195887,0.065113306,0.931690812,  ,  ,  ,  
1569.0,13-10-22 23:41,14-10-22 0:06,R_6DmLJgXSwizcXoR,,,,I am not happy with the service given by this company.  They took more days to service the product rather than they promised. ,,,,I am not happy with the after-sales service.,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.973216891,0.024365716,0.0024174,0.973216891,0.024365716,0.0024174,0.973216891,0.024365716,0.0024174,  ,  ,  ,  
1570.0,13-10-22 23:53,14-10-22 0:06,R_DcxOeMxlWJzdIaZ,,,,Currently I am using godrej locks... Till now I didn't face any problem.... Hense i am happy with the service of brand godrej,,,,Godrej locks are well known for their reputation.... The reviews of other customer are positive,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.005764236,0.075565346,0.918670356,0.005764236,0.075565346,0.918670356,0.005764236,0.075565346,0.918670356,  ,  ,  ,  
1571.0,13-10-22 23:54,14-10-22 0:06,R_1qba0dLBuJJuX0R,,,,Locks of godrej are strong so far and have long life,,Good quality and innovations to save space and great designs,,,Kochi,46-50,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)",Above 20 years old,,Homemaker (non-gender sensitive),0.239502162,0.528188825,0.232308999,0.001524151,0.050923564,0.947552264,0.001524151,0.050923564,0.947552264,0.001524151,0.050923564,0.947552264,  ,  ,  ,  
1572.0,13-10-22 23:56,14-10-22 0:06,R_ufAmdeKiDen85Gh,,Godrej is a brand offers quality products. Their products are long lasting. ,,,,,,Godrej locks are perfect. Godrej safe are very safe .,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.002400951,0.06012642,0.937472582,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1573.0,13-10-22 23:44,14-10-22 0:06,R_0AMwaIJlzCrXYtP,7.0,Because godrej brand applications are somewhat good to use.,7.0,,7.0,Godrej brand applications are somewhat good to use.,7.0,,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.00557742,0.10977,0.884652555,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
1574.0,14-10-22 0:01,14-10-22 0:07,R_1HbNLWL75q2t8vM,,,,very good brand,,very good products,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.007857007,0.098249838,0.893893182,0.007857007,0.098249838,0.893893182,0.007857007,0.098249838,0.893893182,  ,  ,  ,  
1575.0,13-10-22 23:44,14-10-22 0:07,R_26hkRyiTcLJBwzm,9.0,Godrej brand value gives me satisfaction the product will be good in quality because we been seeing this product in our household and it's servicing is really good. ,9.0,Godrej is a brand which i trust for safety of my house i have never had any complain on Godrej product.  ,9.0,,9.0,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.001539624,0.020961732,0.977498651,0.009191808,0.129382059,0.861426115,0.009191808,0.129382059,0.861426115,0.009191808,0.129382059,0.861426115,Promoter,Promoter,Promoter,Promoter
1576.0,13-10-22 23:57,14-10-22 0:07,R_2c7A72UAX3A67cu,9.0,Because it makes unique and good products,9.0,,9.0,Because it makes high quality products and a reasonable price ,9.0,,Pune,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.005158113,0.081375994,0.913465917,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
1577.0,14-10-22 0:01,14-10-22 0:07,R_33CNMbKiSGLmONq,,,,,,,,Good securities solution provides ,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
1578.0,13-10-22 23:56,14-10-22 0:07,R_bDFUYhcVHfpAFkR,5.0,It's reliable but not latest,5.0,,5.0,It's good brand ,5.0,,Hyderabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management,0.432581812,0.5257321,0.04168608,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
1579.0,13-10-22 23:50,14-10-22 0:08,R_1NqYRWv6S9m8Uvr,9.0,I own a refrigerator of Godrej . And I am very happy with that purchase it is a value for money product and a high quality product. ,9.0,Godrej locks is a budet friendly and good quality comparing with the others if we use this it is an advantage. ,9.0,,9.0,,Kochi,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.001449533,0.02196715,0.976583242,0.009797767,0.159037635,0.831164539,0.009797767,0.159037635,0.831164539,0.009797767,0.159037635,0.831164539,Promoter,Promoter,Promoter,Promoter
1580.0,13-10-22 23:57,14-10-22 0:08,R_1gGPxevxqDy8Z4X,8.0,Innovative ,8.0,,8.0,Popular brand ,8.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory,0.027006038,0.515557051,0.457436889,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
1581.0,13-10-22 23:43,14-10-22 0:08,R_1hLUCo3VQ5pMLBW,,10,,10,,,,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory,0.186441973,0.582202137,0.231355906,0.186441973,0.582202137,0.231355906,0.186441973,0.582202137,0.231355906,0.186441973,0.582202137,0.231355906,  ,  ,  ,  
1582.0,13-10-22 23:52,14-10-22 0:08,R_2Vw0diHL6zRnkVI,,,,It's a trustworthy company which we have been using for years. Good products from this brand and very reliable.,,Trustworthy brand. Very reliable and good products. Amazing customer service.,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.001467372,0.025493698,0.973038971,0.001467372,0.025493698,0.973038971,0.001467372,0.025493698,0.973038971,  ,  ,  ,  
1583.0,13-10-22 23:47,14-10-22 0:09,R_2zCPZ86LdNlmKyA,5.0,servicing facility not available ,5.0,,5.0,Poor servicing ,5.0,,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,Other occupations,0.700769305,0.281195849,0.018034905,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
