Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Appliances_label,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,Interio-Score,Interio-Text,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Interio_label,Security-Score,Security-Text,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Security_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
1037,09-10-2022 20:32,09-10-2022 20:39,R_2CkR6peOrZX9txk,2.0,"It is good
",0.0073158834,0.063038446,0.9296456575,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Not working,,"Single (includes divorced/ widowed), no kids ",,
1038,09-10-2022 20:28,09-10-2022 20:39,R_2OUfub3X4B7q9u5,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,From advertisement ,0.2597054839,0.6798846722,0.0604098625,passive,Lucknow,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1039,09-10-2022 20:26,09-10-2022 20:39,R_1HnlsKZUavXKFE3,10.0,Because they make reliable products ,0.0209087357,0.3669177294,0.6121734977,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Because it is best available in market ,0.0170334354,0.2575639486,0.7254026532,Promoter,Lucknow,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1040,09-10-2022 20:28,09-10-2022 20:39,R_2zknu5yfQOO548g,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Godrej provides good quality products at reasonable price and good aftersale service. So why I give this grade.,0.0031967463,0.0439958982,0.952807188,Promoter,10.0,Godrej is a traditional brand and also seems in the modern present world by coupup with technology. It is not a small thing. So why I give this grade.,0.0491778404,0.6994300485,0.2513920963,passive,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1041,09-10-2022 20:23,09-10-2022 20:39,R_Rs36Tsd9punmw5b,,,0.2395022064,0.5281888843,0.0,,10.0,Because this is renowned name in appliances industry. They provide best quality I am using also lot of products include locks for years now.,0.0080841566,0.1416072845,0.8503084779,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,As i already discussed they provide best quality amongst all so i gave preference to that when I am buying anything from market,0.0135279736,0.3509771824,0.6354948878,passive,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
1042,09-10-2022 20:23,09-10-2022 20:39,R_3MsuEIJsa7R0HMs,10.0,It is because it's customer service support is so awesome,0.0029737935,0.0158523824,0.9811736941,Promoter,,,0.2395022064,0.5281888843,0.0,,9.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,
1043,09-10-2022 20:22,09-10-2022 20:39,R_3m2IQ567pf2EOWv,9.0,Good quality ,0.0217298977,0.2667073011,0.7115628123,Promoter,,,0.2395022064,0.5281888843,0.0,,9.0,Performance quite ,0.1046471521,0.6636460423,0.2317069024,passive,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,
1044,09-10-2022 20:23,09-10-2022 20:39,R_1mnibzF2JxcvlPB,8.0,It is because its customer service support is so awesome.,0.0034293665,0.0185141377,0.9780566096,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,
1045,09-10-2022 20:26,09-10-2022 20:39,R_3MtmUQQLmx6lIMK,5.0,"Godrej performance and price are reliable
",0.0161914043,0.5069866776,0.476821959,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1046,09-10-2022 20:30,09-10-2022 20:39,R_2f2QztnqMRVEZN8,,,0.2395022064,0.5281888843,0.0,,10.0,Because it's very helpful and unique look and it's also very attractive and they provide credit us all the facilities of locks,0.0016762938,0.0158093031,0.9825143218,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,Because it's very helpful and unique look and it's also very attractive and they help and provide us all the facilities available,0.0013842327,0.0136797559,0.9849359393,Promoter,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,
1047,09-10-2022 20:30,09-10-2022 20:39,R_CdiHJ78hsxRCv6h,,,0.2395022064,0.5281888843,0.0,,10.0,It is very established brand I personally use it experience it that is good ,0.0029668137,0.0554181561,0.9416150451,Promoter,10.0,It's established brand I personally experience that ,0.0802985132,0.7915187478,0.1281826645,passive,,,0.2395022064,0.5281888843,0.0,,Mumbai,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1048,09-10-2022 20:33,09-10-2022 20:39,R_31cNQjbcNRfVKnl,9.0,"Godrej Consumer Products Limited (GCPL) is famous for manufacturing soaps, liquid detergents, hair colourants and toiletries. Godrej AgroveT Limited (GAVL) is involved in animal feed and agribusiness. Godrej Properties Limited is a real estate company and is one of the top real estate developers in India.",0.0044527063,0.3067084849,0.6888388395,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1049,09-10-2022 20:31,09-10-2022 20:40,R_ukLDiAuofkjONIR,,,0.2395022064,0.5281888843,0.0,,10.0,Because it gives excellent service for my family.,0.004707397,0.0435400642,0.9517526031,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,For its good service ,0.0189009961,0.2530088127,0.7280900478,Promoter,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)",10-15 years old,
1050,09-10-2022 20:33,09-10-2022 20:40,R_ZfwwOJQgod4Uo9j,,,0.2395022064,0.5281888843,0.0,,10.0,Because of its reputation and high quality ,0.0125104822,0.3676874042,0.6198021173,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Lucknow,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1051,09-10-2022 20:35,09-10-2022 20:40,R_2RWzCT5XZ9YoMhJ,6.0,,0.2395022064,0.5281888843,0.0,,9.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,
1052,09-10-2022 20:34,09-10-2022 20:40,R_1P1WgViIRdRklpG,9.0,Good survices ,0.0138368504,0.2173343599,0.7688288689,Promoter,,,0.2395022064,0.5281888843,0.0,,9.0,Good survices ,0.0138368504,0.2173343599,0.7688288689,Promoter,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",16-20 years old,
1053,09-10-2022 20:28,09-10-2022 20:40,R_1P6PqYHIzEzwWMX,10.0,Super product quality,0.0144796018,0.1626236588,0.822896719,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,"Quality items at affordable price
",0.01897569,0.3367087543,0.6443156004,passive,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1054,09-10-2022 20:27,09-10-2022 20:40,R_2Qi9F6xHBuRzsYo,10.0,Because it's the top brand for the best quality of it's products and also very popular in my city. ,0.001623763,0.0319734141,0.9664027095,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,The are selling the best lockers in digital style. ,0.0039618523,0.122592099,0.8734461665,Promoter,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
1055,09-10-2022 20:33,09-10-2022 20:40,R_2wKsafpXB80xHPu,,,0.2395022064,0.5281888843,0.0,,9.0,Quality is  fabulous,0.0092628049,0.0660967827,0.9246404767,Promoter,10.0,Brand it is,0.1158743724,0.6884994507,0.1956261843,passive,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,16-20 years old",
1056,09-10-2022 20:30,09-10-2022 20:40,R_1jJruqeXy3tKL5b,10.0,Good quality product ,0.0093510123,0.1130593047,0.877589643,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Very satisfied with following products ,0.0027777893,0.040527422,0.956694901,Promoter,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1057,09-10-2022 20:30,09-10-2022 20:40,R_12tlaQ8z05WPiXw,5.0,As I don't use it,0.4071654677,0.565916419,0.0269182473,passive,8.0,As it is average ,0.4662221968,0.4765399694,0.0572378896,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1058,09-10-2022 20:27,09-10-2022 20:40,R_4HMcDmiqWMPvHBD,8.0,Because it's products are durable,0.0160086453,0.3645486832,0.6194427013,passive,,,0.2395022064,0.5281888843,0.0,,8.0,Because it's products are very fabulous but it's costly also,0.0356913917,0.1208554506,0.8434531689,Promoter,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1059,09-10-2022 20:32,09-10-2022 20:40,R_6QG9r6aAU7md1e1,8.0,Godrej is great but not the best,0.5093298554,0.4021607637,0.0885094553,passive,,,0.2395022064,0.5281888843,0.0,,9.0,Godrej is good but not the best,0.5432446599,0.4027908444,0.0539645776,passive,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
1060,09-10-2022 20:34,09-10-2022 20:40,R_2cClADiwFdwbNNs,10.0,Locking mechanism ,0.2110384405,0.7161483169,0.0728133246,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Good product ,0.008755845,0.1015335545,0.8897106051,Promoter,Kolkata,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Above 20 years old,
1061,09-10-2022 20:21,09-10-2022 20:40,R_1PXjEWqVacyBgS0,9.0,Fantastic quality ,0.0363121815,0.2617252469,0.7019625902,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,Good quality ,0.0217298977,0.2667073011,0.7115628123,Promoter,,,0.2395022064,0.5281888843,0.0,,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
1062,09-10-2022 20:24,09-10-2022 20:40,R_2qdtLJOCcKzufYk,5.0,It's one of the best brand ever,0.0015187593,0.0105358632,0.9879453778,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,It's a good brand and I am fan,0.0014736542,0.0298762787,0.9686499834,Promoter,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1063,09-10-2022 20:36,09-10-2022 20:40,R_3kKRsBeq2XUrmYI,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1064,09-10-2022 20:35,09-10-2022 20:40,R_2xLD9pr8QZxqRFE,,,0.2395022064,0.5281888843,0.0,,10.0,I love this company.it produces great product.,0.0024253395,0.007708455,0.9898661971,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,It is a great company.,0.0027731068,0.0256976001,0.9715294838,Promoter,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,30-35 Lacs,"Married, with kid(s)",10-15 years old,
1065,09-10-2022 20:22,09-10-2022 20:40,R_1DAOaEJYWW3LqR1,,,0.2395022064,0.5281888843,0.0,,10.0,Because this Brands locks are very Strong trusted and markets value ,0.0081515172,0.2666999102,0.725148499,Promoter,10.0,Because this Brands has durable and affordable products ,0.0063230544,0.2012551278,0.792421937,Promoter,,,0.2395022064,0.5281888843,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1066,09-10-2022 20:29,09-10-2022 20:40,R_10NQtcVKP94GITx,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,It's product quality is good.,0.0052463128,0.0820112303,0.9127425551,Promoter,8.0,The brand is very reputable.,0.00554892,0.2141249329,0.7803260684,Promoter,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
1067,09-10-2022 20:30,09-10-2022 20:41,R_2CDNim1rl3Bg4Eu,,,0.2395022064,0.5281888843,0.0,,10.0,Its capacity is good I love godrej system is nice,0.0018113272,0.0103679504,0.9878207445,Promoter,,,0.2395022064,0.5281888843,0.0,,9.0,Because system is nice love to secure my home with thease,0.0043651406,0.0439826101,0.951652348,Promoter,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), with kid(s)","Below 10 years old,16-20 years old",
1068,09-10-2022 20:31,09-10-2022 20:41,R_Dpk2gEbPRjSWeCB,,,0.2395022064,0.5281888843,0.0,,10.0,Godrej is one of the best brand i have been using ,0.0018995032,0.0256221108,0.9724784493,Promoter,9.0,Well godrej is a good brand but can have better goods,0.0237297397,0.2359153479,0.7403547764,Promoter,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1069,09-10-2022 20:24,09-10-2022 20:41,R_3erIfCzlhbhovgH,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,This is my one of the favourite brand ,0.0014525795,0.0198038146,0.9787436128,Promoter,8.0,This is my one of the favourite brand ,0.0014525795,0.0198038146,0.9787436128,Promoter,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1070,09-10-2022 20:20,09-10-2022 20:41,R_2zbVKPEF0HaXvVT,,,0.2395022064,0.5281888843,0.0,,9.0,Because I trust this brand ,0.0043728235,0.1424024552,0.8532246947,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,Because of brand value ,0.0392464027,0.7289874554,0.231766209,passive,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1071,09-10-2022 20:21,09-10-2022 20:41,R_23KHfmE1qDmmEJH,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,Because it's product quality is too good ,0.4814524651,0.3652108908,0.1533366144,passive,9.0,Because It gives best and perfect product ,0.0080486629,0.1101252809,0.8818260431,Promoter,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1072,09-10-2022 20:29,09-10-2022 20:41,R_cVkCDzz5tYU7EOZ,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,It's a trustworthy and high quality brand,0.0035027622,0.1259322762,0.870564878,Promoter,10.0,It's an old and trustworthy brand with high quality products ,0.008581629,0.1724879891,0.8189302087,Promoter,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1073,09-10-2022 20:31,09-10-2022 20:41,R_1lB0jUq40Yn20oI,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,It is a good reputed quality products,0.0054860995,0.0812684968,0.9132453799,Promoter,10.0,It's a quality and good products,0.006467374,0.0945079327,0.8990246654,Promoter,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1074,09-10-2022 20:31,09-10-2022 20:42,R_1LUrur0vnuiMMlE,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,Because this brands provide good service ,0.0062018083,0.1011825278,0.8926154971,Promoter,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,20-25 Lacs,"Married, with kid(s)",10-15 years old,
1075,09-10-2022 20:33,09-10-2022 20:42,R_3j255OZ2szgnGqp,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,7.0,Because of their quality products ,0.0384697318,0.4582546651,0.5032756329,passive,10.0,Because of its strongness,0.0091981571,0.3457118869,0.6450898051,passive,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1076,09-10-2022 20:28,09-10-2022 20:42,R_3OpqQDLOTqeq3UZ,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,Because of brand reputation and best services.,0.012172237,0.345002234,0.6428256631,passive,9.0,Because of good security features and best price.,0.0076042255,0.1049982235,0.8873974681,Promoter,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1077,09-10-2022 20:29,09-10-2022 20:42,R_3DhmfxVWzDPbwsm,,,0.2395022064,0.5281888843,0.0,,9.0,Because I like it,0.0249264967,0.2481272221,0.7269461155,Promoter,,,0.2395022064,0.5281888843,0.0,,9.0,Because I like it,0.0249264967,0.2481272221,0.7269461155,Promoter,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
