StartDate,EndDate,ResponseId,Appliances-Score,Interio-Score,Interio-Text,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Interio_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
06-10-2022 11:28,06-10-2022 11:39,R_2xzNFzA5RXfnZed,9.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:27,06-10-2022 11:39,R_2X0c1C60NmYSU4h,3.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:28,06-10-2022 11:39,R_qUXWioB4nmVtbrz,7.0,7.0,Used from early time,0.1500686109,0.785587728,0.0643436536,passive,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:21,06-10-2022 11:42,R_51gvipheIrSf3J7,,8.0,Godrej is a good product and quality ,0.0044492912,0.0610660017,0.9344847798,Promoter,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,
06-10-2022 11:29,06-10-2022 11:42,R_Xjt2Ce3YIMyAh57,,,,0.2395022064,0.5281888843,0.0,,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
06-10-2022 11:31,06-10-2022 11:42,R_1rwXKBYYdP7Hvkt,8.0,,,0.2395022064,0.5281888843,0.0,,Bangalore,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:29,06-10-2022 11:44,R_1Eh65A5uBwByh6g,,6.0,It is a balanced company,0.0120772775,0.4801505506,0.5077721477,passive,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,
06-10-2022 11:29,06-10-2022 11:44,R_1dK6FEacp7DGyGA,,10.0,Best with homeLane's design.,0.0083839912,0.343372941,0.6482430696,passive,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:36,06-10-2022 11:44,R_3LZp4RwZxos0qRu,,,,0.2395022064,0.5281888843,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Government official,Below 5 Lacs,"Married, no kids ",,
06-10-2022 11:22,06-10-2022 11:45,R_xDtGe48LIeZDcVH,10.0,,,0.2395022064,0.5281888843,0.0,,Lucknow,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
06-10-2022 11:21,06-10-2022 11:47,R_2DSQILCRnZvTw6W,,8.0,As per it's catlog and advertisement ,0.2775943875,0.6782799959,0.0441256128,passive,Kolkata,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:12,06-10-2022 11:48,R_3nfqkKddUOWRp07,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,Above 20 years old",
06-10-2022 11:39,06-10-2022 11:49,R_3065cw4qViaYPYa,,10.0,"As i informed earlier, it is innovative brand always",0.007825627,0.3845562339,0.6076182127,passive,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
06-10-2022 11:33,06-10-2022 11:49,R_3CGW8ntmgorlLbI,9.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:41,06-10-2022 11:50,R_8HcpOG039mIzvm9,,,,0.2395022064,0.5281888843,0.0,,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:17,06-10-2022 11:50,R_2RODD2CwnyO4Nor,10.0,10.0,BECAUSE GODREJ IS VERY GOOD COMPANY,0.0041153221,0.0359492376,0.9599354267,Promoter,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:36,06-10-2022 11:51,R_1nZsHrT5w799gQZ,9.0,9.0,Godrej is trusted brand our family use this company product from generation ,0.0072967429,0.3455667794,0.6471365094,passive,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:31,06-10-2022 11:51,R_3iXoDzc288DYlcF,10.0,10.0,"Poor quality, good maintenance",0.6397679448,0.3018696904,0.0583623834,Detractor,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
06-10-2022 11:32,06-10-2022 11:53,R_p5w87jOaijIOobD,,5.0,"Godrej is traditional brand and pride brand.
Lasts long and front in business",0.0353928879,0.7473168373,0.2172901928,passive,Chennai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
06-10-2022 11:38,06-10-2022 11:55,R_ZaGN90yd12vacxP,,7.0,Because they have long lasting furnitures,0.0208882559,0.581784904,0.3973268867,passive,Bangalore,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:44,06-10-2022 11:55,R_21AFBFUA180aoT1,,9.0,It's very important and good ,0.0039517432,0.0565909967,0.9394571781,Promoter,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:41,06-10-2022 11:58,R_1Q0IklxbTNSBsX4,,8.0,"As it had irs old is gold value
The brand is very familiar since i was a child as its trusted till today also ",0.0214375947,0.5025005341,0.4760619104,passive,Mumbai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
06-10-2022 11:31,06-10-2022 11:58,R_1CrapjcPlAt7opY,,10.0,Because i love this brand ,0.0028074882,0.0182496458,0.9789428711,Promoter,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Importer or Trader,20-25 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 11:48,06-10-2022 12:00,R_2fe5gSzXslwLiPk,,8.0,"Trusted brand, but I don't use furniture of this brand. ",0.6236165762,0.3531754017,0.0232079942,Detractor,Lucknow,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",16-20 years old,
06-10-2022 11:38,06-10-2022 12:01,R_s6CJPOUKq56LxSx,9.0,9.0,"durable,good product life",0.009932138,0.1531972885,0.8368706107,Promoter,Chennai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:52,06-10-2022 12:03,R_3HXNLDkQFgFzUnK,,,,0.2395022064,0.5281888843,0.0,,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,30-35 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
06-10-2022 11:46,06-10-2022 12:04,R_2s5AiyzdbPQZveE,,10.0,Godrej has a great deal to choose best and gives a good tredy and satisfies customers,0.0038556058,0.0545738302,0.94157058,Promoter,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:13,06-10-2022 12:04,R_21vq5IwvIdvmlnW,9.0,9.0,Godrej is well known and trustable brand in furniture and other applications.,0.0026029786,0.1414529085,0.8559440374,Promoter,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:36,06-10-2022 12:05,R_3G3SqSFg5nZsG25,9.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 11:55,06-10-2022 12:08,R_2uwh58UrWBYpY8w,,10.0,It's very nice and attractive,0.001739701,0.0102966633,0.9879637361,Promoter,Bangalore,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,
06-10-2022 11:50,06-10-2022 12:09,R_zefRg8RIgALaZ1L,,10.0,Quality assurance from the brand,0.0337926745,0.7842350602,0.1819723099,passive,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:41,06-10-2022 12:10,R_2WPyGVZxjY1X3jS,,9.0,Service ,0.168497473,0.6085985899,0.2229040414,passive,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 11:58,06-10-2022 12:16,R_2e8NGRZsT6Xugyc,,9.0,reliability of brand,0.1472968161,0.7328767776,0.1198264882,passive,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,
06-10-2022 12:02,06-10-2022 12:18,R_tWEmuHTwcdffFx7,5.0,6.0,I have used this brand earlier ,0.0348533504,0.8127164841,0.152430132,passive,Ahmedabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 12:05,06-10-2022 12:20,R_3JCXGxhXMqnW6Hf,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 11:48,06-10-2022 12:20,R_2rr4HXm5mM6n2wX,1.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 12:12,06-10-2022 12:22,R_1mz4kIgdzvwLSF5,8.0,,,0.2395022064,0.5281888843,0.0,,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",
06-10-2022 11:21,06-10-2022 12:22,R_1OwuVAztMdV5DUu,,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,
06-10-2022 12:16,06-10-2022 12:23,R_3fot7ioU18PGS8C,10.0,,,0.2395022064,0.5281888843,0.0,,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 12:04,06-10-2022 12:24,R_32SkjYouLvHjUCQ,,9.0,A Trustable brand. I am using this brand for the last 15years. No problem with my furniture,0.0080920542,0.1708905101,0.8210175037,Promoter,Kochi,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)","16-20 years old,Above 20 years old",
06-10-2022 12:17,06-10-2022 12:27,R_3r25X4VDBxXLvMi,9.0,8.0,Godrej product and I want to eat you out and ready to go to work and get some rest and feel,0.277225256,0.605174005,0.1176007316,passive,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
06-10-2022 11:55,06-10-2022 12:29,R_1IHhVJZWJlAi0Iu,10.0,,,0.2395022064,0.5281888843,0.0,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",16-20 years old,
06-10-2022 11:59,06-10-2022 12:30,R_1gbiOAMgPhamV4K,,10.0,Because  brand and quality  is so good ,0.0051641092,0.0514686927,0.943367064,Promoter,Kolkata,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 12:22,06-10-2022 12:32,R_ehyuWyxEH0qHMnD,10.0,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Unemployed,,"Single (includes divorced/ widowed), no kids ",,
06-10-2022 12:20,06-10-2022 12:34,R_1nMALJIpLgl8Mtp,7.0,,,0.2395022064,0.5281888843,0.0,,Chennai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
06-10-2022 12:19,06-10-2022 12:34,R_Qft1qFPaLoqRuSZ,10.0,,,0.2395022064,0.5281888843,0.0,,Pune,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
