0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,text_Negative,text_Neutral,text_Positive,label,score1,text.1,text.1_Negative,text.1_Neutral,text.1_Positive,label1,score2,text.2,text.2_Negative,text.2_Neutral,text.2_Positive,label2,score3,text.3,text.3_Negative,text.3_Neutral,text.3_Positive,label3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
1282,09-10-22 20:49,09-10-22 21:01,R_3kFCGpCeZTqdOVi,,,0.239502162,0.528188825,0.232308999,  ,,Best brand & good quality ,0.004993978,0.108102858,0.886903167,  ,,,0.004993978,0.108102858,0.886903167,  ,,Best quality & trusted brand,0.004993978,0.108102858,0.886903167,  ,Pune,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,Business owner or Industrialist with 50 or more employees
1283,09-10-22 20:54,09-10-22 21:01,R_RxmtBocIwXID7lD,,,0.239502162,0.528188825,0.232308999,  ,,It is strong,0.018139299,0.345892251,0.635968447,  ,,,0.018139299,0.345892251,0.635968447,  ,,,0.018139299,0.345892251,0.635968447,  ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1284,09-10-22 20:55,09-10-22 21:02,R_1FFmZ5ZO2O6tCtY,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,Because it provides the best quality ,0.239502162,0.528188825,0.232308999,  ,Ahmedabad,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Junior/ Supervisory
1285,09-10-22 20:50,09-10-22 21:02,R_1roAYpf1z8ttuV3,,,0.239502162,0.528188825,0.232308999,  ,,Because it's very hard,0.702915967,0.270992905,0.026091114,  ,,,0.702915967,0.270992905,0.026091114,  ,,Because it's very hard and safety,0.702915967,0.270992905,0.026091114,  ,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management
1286,09-10-22 20:46,09-10-22 21:02,R_A0SnAbguwAcJI89,,,0.239502162,0.528188825,0.232308999,  ,,Because godrej is my most favorite brand,0.001396921,0.017549295,0.98105377,  ,,,0.001396921,0.017549295,0.98105377,  ,,Because it is one of my favorite brand,0.001396921,0.017549295,0.98105377,  ,Kolkata,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management
1287,09-10-22 20:57,09-10-22 21:02,R_1pyfAU9OAXYbLtr,,,0.239502162,0.528188825,0.232308999,  ,,Nice,0.066038154,0.354452759,0.579509079,  ,,,0.066038154,0.354452759,0.579509079,  ,,Nice,0.066038154,0.354452759,0.579509079,  ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Business owner or Industrialist with 50 or more employees
1288,09-10-22 20:52,09-10-22 21:02,R_CgossBOOcBGIMO5,,,0.239502162,0.528188825,0.232308999,  ,,Because it a brand ,0.125809506,0.720774114,0.153416336,  ,,,0.125809506,0.720774114,0.153416336,  ,,,0.125809506,0.720774114,0.153416336,  ,Bangalore,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory
1289,09-10-22 20:51,09-10-22 21:02,R_1rGpILDHOz5E3MK,,,0.239502162,0.528188825,0.232308999,  ,,Because it's very safe and hard ,0.068046369,0.476596653,0.455356985,  ,,,0.068046369,0.476596653,0.455356985,  ,,Because it's very safe and hard,0.068046369,0.476596653,0.455356985,  ,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management
1290,09-10-22 20:54,09-10-22 21:02,R_3EJQUB3s7z6kXOV,,,0.239502162,0.528188825,0.232308999,  ,,Very safe and durable products offered by the company,0.003889442,0.085137717,0.910972893,  ,,,0.003889442,0.085137717,0.910972893,  ,,Safe and trusted company provides good service to their users offerings exciting features and benefits,0.003889442,0.085137717,0.910972893,  ,Lucknow,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1291,09-10-22 20:51,09-10-22 21:02,R_3HOeQReQhw0PAcU,,,0.239502162,0.528188825,0.232308999,  ,,It is very good services ,0.004496453,0.040939048,0.954564512,  ,,,0.004496453,0.040939048,0.954564512,  ,,It is very good services ,0.004496453,0.040939048,0.954564512,  ,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 50 or more employees
1292,09-10-22 20:52,09-10-22 21:02,R_1d6OVs1T5cAX7ag,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,It has best quality products great service security sensors are best quality ,0.239502162,0.528188825,0.232308999,  ,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory
1293,09-10-22 20:46,09-10-22 21:02,R_32Mbv6KO6jc6NHn,,,0.239502162,0.528188825,0.232308999,  ,,I give score to godrej 10 to 9 because it provides us a best products.,0.003810292,0.108305439,0.887884259,  ,,,0.003810292,0.108305439,0.887884259,  ,,"Godrej has proven time and time again that it's one of the most trustworthy, reliable brands in the lock industry.",0.003810292,0.108305439,0.887884259,  ,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1294,09-10-22 20:54,09-10-22 21:02,R_2sWRCBvnGFxM1m4,,,0.239502162,0.528188825,0.232308999,  ,,Godrej is the brand trustworthy and also good reputation brand ,0.004481043,0.190361395,0.805157542,  ,,,0.004481043,0.190361395,0.805157542,  ,,Godrej is the best one to brand trustworthy it is the best one to identify ,0.004481043,0.190361395,0.805157542,  ,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management
1295,09-10-22 20:51,09-10-22 21:02,R_1gb9K7faHj7rftu,,,0.239502162,0.528188825,0.232308999,  ,,Because it is oldest company and trusted and we are always using this brand for years,0.004993177,0.18441233,0.810594499,  ,,,0.004993177,0.18441233,0.810594499,  ,,Because of it's recent features and new technology,0.004993177,0.18441233,0.810594499,  ,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Junior/ Supervisory
1296,09-10-22 20:51,09-10-22 21:02,R_1gdNpwg2aRrz7cm,,,0.239502162,0.528188825,0.232308999,  ,,Because I always use Godrej for these type of services and it has never disappointed me,0.022814538,0.212930754,0.764254689,  ,,,0.022814538,0.212930754,0.764254689,  ,,As I said I have always used Godrej and it is a trusted brand by me and my family,0.022814538,0.212930754,0.764254689,  ,Pune,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1297,09-10-22 20:50,09-10-22 21:02,R_12FGMy53G1kGjXA,,,0.239502162,0.528188825,0.232308999,  ,,Because I know Godrej power and security I am using currently,0.009789237,0.566780508,0.423430234,  ,,,0.009789237,0.566780508,0.423430234,  ,,Because I have 5 Godrej brand lockers,0.009789237,0.566780508,0.423430234,  ,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1298,09-10-22 20:50,09-10-22 21:02,R_Owd4YSGi18pLWdr,,,0.239502162,0.528188825,0.232308999,  ,,It's a brand and are around log company which is very effective and useful give the powerful locking system. ,0.00335996,0.103605717,0.893034339,  ,,,0.00335996,0.103605717,0.893034339,  ,,Very good strong rocking system and a brand also. ,0.00335996,0.103605717,0.893034339,  ,New Delhi NCR,46-50,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,Shop or Store Owner
1299,09-10-22 20:49,09-10-22 21:03,R_1jSVQkn3CxUYnvr,,,0.239502162,0.528188825,0.232308999,  ,,It's trustworthy,0.032486103,0.555776477,0.411737382,  ,,,0.032486103,0.555776477,0.411737382,  ,,It's trustworthy,0.032486103,0.555776477,0.411737382,  ,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory
1300,09-10-22 20:51,09-10-22 21:03,R_3RjPwMsC6pdiNeJ,,,0.239502162,0.528188825,0.232308999,  ,,Amazing,0.022607828,0.23059471,0.746797383,  ,,,0.022607828,0.23059471,0.746797383,  ,,Amazing,0.022607828,0.23059471,0.746797383,  ,Lucknow,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1301,09-10-22 20:51,09-10-22 21:03,R_3ixU6zuGhNydCV2,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,I have personally used the locking system by godrej and also seen the Boyce so I gave this score.,0.239502162,0.528188825,0.232308999,  ,Pune,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1302,09-10-22 20:52,09-10-22 21:03,R_1lohuaCqXTiinFH,,,0.239502162,0.528188825,0.232308999,  ,,i like it,0.013892487,0.126361459,0.859746099,  ,,,0.013892487,0.126361459,0.859746099,  ,,i like it,0.013892487,0.126361459,0.859746099,  ,Mumbai,31-35,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management
1303,09-10-22 20:50,09-10-22 21:03,R_DqVzRs3v0eOO48N,,,0.239502162,0.528188825,0.232308999,  ,,It's trustworthy,0.032486103,0.555776477,0.411737382,  ,,,0.032486103,0.555776477,0.411737382,  ,,It's trustworthy,0.032486103,0.555776477,0.411737382,  ,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory
1304,09-10-22 20:57,09-10-22 21:03,R_1QbDQiErjXqGLuo,,,0.239502162,0.528188825,0.232308999,  ,,very best,0.020292206,0.19336313,0.786344707,  ,,,0.020292206,0.19336313,0.786344707,  ,, Godrej very best brand,0.020292206,0.19336313,0.786344707,  ,Bangalore,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1305,09-10-22 20:55,09-10-22 21:03,R_2pPoM2NXKx6yjml,,,0.239502162,0.528188825,0.232308999,  ,,Because sometime it creates problem in unlocking,0.786116719,0.205819637,0.008063665,  ,,,0.786116719,0.205819637,0.008063665,  ,,Its a trusted brand and using from long time ,0.786116719,0.205819637,0.008063665,  ,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1306,09-10-22 20:56,09-10-22 21:03,R_pcLlNurKM5I3XY5,,,0.239502162,0.528188825,0.232308999,  ,,I will give it out of 10,0.007368525,0.361035407,0.631596088,  ,,,0.007368525,0.361035407,0.631596088,  ,,I will give it out of 10 ,0.007368525,0.361035407,0.631596088,  ,New Delhi NCR,18-21,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,Student
1307,09-10-22 20:55,09-10-22 21:03,R_AAqJ1m4WkOhNhNn,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management
1308,09-10-22 20:57,09-10-22 21:03,R_3LaIBxFQG4vOT0J,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1309,09-10-22 20:54,09-10-22 21:04,R_D7DwtSGbzPkW2Sl,,,0.239502162,0.528188825,0.232308999,  ,,I liked the godrej lock system it is easy to install and of high quality ,0.003460015,0.03638614,0.960153878,  ,,,0.003460015,0.03638614,0.960153878,  ,,,0.003460015,0.03638614,0.960153878,  ,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1310,09-10-22 20:48,09-10-22 21:04,R_25Qq1YZT0mrDBrb,,,0.239502162,0.528188825,0.232308999,  ,,"My trust  in godrej due to its performance, fursbility & good service. ",0.003052633,0.071977533,0.924969852,  ,,,0.003052633,0.071977533,0.924969852,  ,,,0.003052633,0.071977533,0.924969852,  ,Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, no kids ",,,Executive-Middle/ Senior management
1311,09-10-22 20:54,09-10-22 21:05,R_22Pq5OCio688QTh,,,0.239502162,0.528188825,0.232308999,  ,,That's easy use and won't be rustic as soon ,0.054912854,0.406978488,0.538108647,  ,,,0.054912854,0.406978488,0.538108647,  ,,,0.054912854,0.406978488,0.538108647,  ,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1312,09-10-22 21:02,09-10-22 21:07,R_3P522dRvfLdUoqb,,,0.239502162,0.528188825,0.232308999,  ,,Good to use it very much ,0.005555807,0.069077834,0.925366342,  ,,,0.005555807,0.069077834,0.925366342,  ,,,0.005555807,0.069077834,0.925366342,  ,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 50 or more employees
1313,09-10-22 21:03,09-10-22 21:08,R_1IYQCl9Wh5HvF7K,,,0.239502162,0.528188825,0.232308999,  ,,It is good to ,0.007596883,0.10572952,0.886673629,  ,,,0.007596883,0.10572952,0.886673629,  ,,,0.007596883,0.10572952,0.886673629,  ,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management
1314,09-10-22 21:02,09-10-22 21:08,R_RPmU4Km0ZFUSX6N,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Chennai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory
1315,09-10-22 21:01,09-10-22 21:08,R_2COnhDqCFka9IVd,,,0.239502162,0.528188825,0.232308999,  ,,Biometric safety solution,0.06851951,0.784858227,0.1466223,  ,,,0.06851951,0.784858227,0.1466223,  ,,,0.06851951,0.784858227,0.1466223,  ,Mumbai,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 50 or more employees
1316,09-10-22 21:03,09-10-22 21:09,R_PTGbj54Gr51dZUR,,,0.239502162,0.528188825,0.232308999,  ,,Good for us it is,0.007574396,0.125412717,0.867012858,  ,,,0.007574396,0.125412717,0.867012858,  ,,,0.007574396,0.125412717,0.867012858,  ,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 50 or more employees
1317,09-10-22 21:04,09-10-22 21:09,R_6hgJ0yOYZbXotKp,,,0.239502162,0.528188825,0.232308999,  ,,Strong and secure locks,0.04071635,0.639785826,0.319497824,  ,,,0.04071635,0.639785826,0.319497824,  ,,,0.04071635,0.639785826,0.319497824,  ,Kolkata,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Married, with kid(s)",10-15 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1318,09-10-22 20:37,09-10-22 21:09,R_1Nq9oJ6YQn383KN,,,0.239502162,0.528188825,0.232308999,  ,,Because Godrej provides strong security ,0.008436301,0.285200477,0.706363201,  ,,,0.008436301,0.285200477,0.706363201,  ,,,0.008436301,0.285200477,0.706363201,  ,Kochi,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
1319,09-10-22 21:06,09-10-22 21:10,R_3G6QNKoSYxktrJx,,,0.239502162,0.528188825,0.232308999,  ,,I like it very better,0.00423549,0.044996671,0.950767756,  ,,,0.00423549,0.044996671,0.950767756,  ,,,0.00423549,0.044996671,0.950767756,  ,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,,Business owner or Industrialist with 50 or more employees
1320,09-10-22 21:06,09-10-22 21:10,R_2uPuCkrxGEzFXYS,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Bangalore,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1321,09-10-22 21:05,09-10-22 21:10,R_5u3C62w1fbzByJH,,,0.239502162,0.528188825,0.232308999,  ,,None ,0.250902563,0.572163463,0.176933974,  ,,,0.250902563,0.572163463,0.176933974,  ,,,0.250902563,0.572163463,0.176933974,  ,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",16-20 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
1322,09-10-22 21:06,09-10-22 21:10,R_1n6MfCknikN2SfA,,,0.239502162,0.528188825,0.232308999,  ,,Good product ,0.008755844,0.101533532,0.889710605,  ,,,0.008755844,0.101533532,0.889710605,  ,,,0.008755844,0.101533532,0.889710605,  ,Kolkata,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Government official,5-10 Lacs,"Married, with kid(s)",10-15 years old,,Government official
