Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive
395,06-10-2022 10:58,06-10-2022 11:14,R_1I4nLaCEBb9QxP5,6.0,It is a great brand that provides goods for goodmoney value,,,10.0,It is best brand for furniture ,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0.0019158807,0.0221267827,0.975957334,0.0,0.0,0.0,0.0065719341,0.1372728795,0.8561553359,0.0,0.0,0.0
396,06-10-2022 10:52,06-10-2022 11:15,R_8qMPD13gieizBtv,8.0,I am not using this product then I don't know about it ,,,10.0,Godrej furniture is the best ,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.7097771168,0.2775686979,0.0126541257,0.0,0.0,0.0,0.0048609804,0.0420957692,0.9530432224,0.0,0.0,0.0
397,06-10-2022 10:50,06-10-2022 11:15,R_2R7YO04rAbHxKCN,,,10.0,This is best brand In lock. This compony makes relible products,10.0,Best products makes. And stong products that's can survive more years,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.002015888,0.0290676616,0.9689164758,0.0049690325,0.091033563,0.9039973617,0.0,0.0,0.0
398,06-10-2022 11:09,06-10-2022 11:15,R_3CUvnSyVpCYwj9u,6.0,Godrej builts great products ,,,,,9.0,Great built quality ,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0125968549,0.2134177089,0.7739853859,0.0,0.0,0.0,0.0,0.0,0.0,0.0149147967,0.1644180715,0.8206670284
399,06-10-2022 11:09,06-10-2022 11:15,R_2gGwzjY5VToPZfz,10.0,It is awesome ,,,,,9.0,It is awesome ,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.0034208247,0.025129199,0.9714500308,0.0,0.0,0.0,0.0,0.0,0.0,0.0034208247,0.025129199,0.9714500308
400,06-10-2022 11:03,06-10-2022 11:16,R_1JEAtB4inV9eIlB,,,10.0,It is very good brand and I love it ,10.0,It is very good brand and I love it is very good brand and I ,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0020233821,0.0100047309,0.9879716635,0.00170593,0.0127092879,0.9855847359,0.0,0.0,0.0
401,06-10-2022 11:02,06-10-2022 11:16,R_2OVVGbKuuqR4jTW,,,,,9.0,It is trustworthy,10.0,I love it,Pune,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0215522312,0.4880010188,0.4904467463,0.0082782814,0.0262177344,0.9655040503
402,06-10-2022 10:36,06-10-2022 11:17,R_2tFn68hQwK1Hvpg,10.0,Because my family used this products long time ago.,10.0,"Godrej making locks long time and currently they make good and innovative locks
",,,,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.3751510382,0.5836443901,0.0412044115,0.0073581808,0.2050505579,0.7875912786,0.0,0.0,0.0,0.0,0.0,0.0
403,06-10-2022 11:11,06-10-2022 11:17,R_2UgC4ZodvyRnQW5,,,,,,,,,Chennai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,06-10-2022 11:00,06-10-2022 11:17,R_3PFuGiFynFbbb3M,,,,,10.0,I have used this brand ,10.0,I have already used,Lucknow,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0465202741,0.732485652,0.2209940553,0.1288413107,0.7237614989,0.1473972499
405,06-10-2022 10:59,06-10-2022 11:18,R_BRNNmdwLMJX5P9v,,,10.0,Godrej products very trusty and traditional quality product,,,9.0,Godrej is good quality and very safe,Kochi,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0067256717,0.2475195825,0.7457547784,0.0,0.0,0.0,0.0033788418,0.06762629,0.928994894
406,06-10-2022 11:04,06-10-2022 11:18,R_10V5DhfHUcJNXfD,,,,,10.0,Trusted furniture ,10.0,Trusted company durable items ,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.2619045079,0.6651377678,0.0729577243,0.0204756632,0.5937361717,0.3857879937
407,06-10-2022 11:10,06-10-2022 11:18,R_3sBXhYhV6fvBUQW,,,10.0,Godrej is a trusted brand and I have been using their products for the past so many years ,9.0,Godrej is a trusted brand which I have been using for the past few years ,,,Ahmedabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0047248187,0.1363348812,0.8589401841,0.0027269693,0.1746425927,0.8226302862,0.0,0.0,0.0
408,06-10-2022 11:12,06-10-2022 11:19,R_2TFv7TFhJUxwjIF,5.0,Godrej provides a good brand of item in less price ,9.0,Godrej is someone nice item procider,,,,,Mumbai,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.0054182918,0.113725692,0.8808560967,0.0076524257,0.1934209466,0.7989266515,0.0,0.0,0.0,0.0,0.0,0.0
409,06-10-2022 10:57,06-10-2022 11:20,R_BxC8L0V2IiRI8zT,9.0,It is convenient to use .,,,,,9.0,It is a trusted brand over the years,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0067204852,0.1482219547,0.8450573683,0.0,0.0,0.0,0.0,0.0,0.0,0.0079519758,0.3811877668,0.6108602881
410,06-10-2022 11:09,06-10-2022 11:21,R_r1GF1ICqIZjiZPP,7.0,Depends on how I used it,,,7.0,Depends on the other things ,,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Not working,,"Married, with kid(s)",Below 10 years old,,0.1366670132,0.7923929095,0.070940204,0.0,0.0,0.0,0.1597961336,0.7108488083,0.1293550134,0.0,0.0,0.0
411,06-10-2022 11:03,06-10-2022 11:22,R_3hgcUhMHhCFb9WG,,,,,10.0,Best products and quality of products is very good and durable ,10.0,Godrej products and lockers quality was very good and trusted products ,Pune,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","10-15 years old,Above 20 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0033150807,0.0491715632,0.9475133419,0.0023827245,0.0385453328,0.959071815
412,06-10-2022 11:05,06-10-2022 11:22,R_3FLL1zMQkrPkCTS,,,10.0,Godrej is one of the best and top brand of lock. It's easy to understand us. And mainly it's connected to whole area.,10.0,Because it's  one of the top brand of furniture. Here mainly connected to whole area.,,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0033267478,0.0572732575,0.9394000769,0.0051455563,0.2292758822,0.765578568,0.0,0.0,0.0
413,06-10-2022 11:12,06-10-2022 11:22,R_WATtJqMVl39LrUd,9.0,It is very good in performance and highly recommended by everyone ,,,,,6.0,Godrej is always a prefered company,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,,0.0016808215,0.0171468407,0.9811723232,0.0,0.0,0.0,0.0,0.0,0.0,0.1252234727,0.7877798676,0.0869966075
414,06-10-2022 10:57,06-10-2022 11:23,R_2ByUrNF8wwgkVnv,7.0,"I am fairly satisfied with this brand..,moreover it is old trusted brand",,,8.0,Godrej is a well known trusted brand for long years.Quality is trusted.,,,Kochi,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Other occupations,10-15 Lacs,"Married, with kid(s)",16-20 years old,,0.0074997526,0.0876684338,0.9048318267,0.0,0.0,0.0,0.0055013006,0.2333697677,0.7611288428,0.0,0.0,0.0
415,06-10-2022 11:09,06-10-2022 11:23,R_3G6NKNURAUAYGmx,,,,,,,8.0,Quality products parformance,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,Above 20 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16941531,0.7268738747,0.1037107781
416,06-10-2022 10:39,06-10-2022 11:24,R_PNZ9EfX4WVqA969,8.0,Product quality ,10.0,Product quality and materials ,,,,,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",10-15 years old,,0.1971250325,0.6426888108,0.1601861864,0.1880577505,0.7088571787,0.1030848771,0.0,0.0,0.0,0.0,0.0,0.0
417,06-10-2022 10:58,06-10-2022 11:24,R_8jmvwoZTTnFKi77,6.0,I have its washing machine based on my experience,9.0,I regularly use its locks,,,,,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",16-20 years old,,0.0717473105,0.8742644787,0.053988155,0.0527085699,0.8821205497,0.065170899,0.0,0.0,0.0,0.0,0.0,0.0
418,06-10-2022 11:09,06-10-2022 11:25,R_2SkQDeaIuN3gqHY,,,10.0,Because lock desigin and security is good,,,,,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0286919158,0.3475186527,0.6237894297,0.0,0.0,0.0,0.0,0.0,0.0
419,06-10-2022 09:22,06-10-2022 11:25,R_0AHsaWjg5cqKZrj,,,,,6.0,Godrej products are good but costlier than other available options,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0502412952,0.2305711657,0.7191874981,0.0,0.0,0.0
420,06-10-2022 11:11,06-10-2022 11:26,R_232eSTtoKgFik9F,,,,,9.0,Quality ,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012335062,0.6139219999,0.1848444641,0.0,0.0,0.0
421,06-10-2022 11:16,06-10-2022 11:27,R_2D1diT2IXm5gtUh,,,10.0,Easy to operate this lock ,9.0,Good and stylish finishing this furniture.,,,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0515352637,0.4776629508,0.4708017111,0.0029215862,0.049304679,0.9477738142,0.0,0.0,0.0
422,06-10-2022 11:22,06-10-2022 11:28,R_3MccLvjUNO3rqr6,,,9.0,godrej lock quality is very ood,,,9.0,godrej have much more strength,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.2831670344,0.5819585323,0.1348744631,0.0,0.0,0.0,0.0137062194,0.3613311946,0.6249625087
423,06-10-2022 11:19,06-10-2022 11:29,R_1DMQMYrjhQRMt51,,,8.0,Because we trust the brand as we chose it for our home security purpose,,,,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Not working,,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.007238782,0.2904445231,0.7023168206,0.0,0.0,0.0,0.0,0.0,0.0
424,06-10-2022 11:20,06-10-2022 11:29,R_AAmsWNNdEis1mhj,10.0,Best products quality ,,,8.0,Best products quality ,,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0121537363,0.1871658415,0.8006803989,0.0,0.0,0.0,0.0121537363,0.1871658415,0.8006803989,0.0,0.0,0.0
425,06-10-2022 11:24,06-10-2022 11:29,R_1DYhimGylO9aE19,,,,,,,8.0,Well known and very old company ,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",10-15 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714424029,0.6982861757,0.2302715033
426,06-10-2022 11:16,06-10-2022 11:30,R_2CqDPPeGAawYoGd,10.0,Because it's a nice brand,,,9.0,It such a wonderful product ,,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0086643118,0.1077094749,0.883626163,0.0,0.0,0.0,0.0033903536,0.0252972599,0.9713124037,0.0,0.0,0.0
427,06-10-2022 11:17,06-10-2022 11:30,R_2wFgp8id1RGz5Zo,10.0,Very nice and durable products ,10.0,Very durability and satisfied ,,,,,Mumbai,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",16-20 years old,,0.004912158,0.0525283962,0.9425595403,0.0128312204,0.1819518954,0.8052169085,0.0,0.0,0.0,0.0,0.0,0.0
428,06-10-2022 10:08,06-10-2022 11:31,R_3Oogo4OcF9Nhox0,10.0,Because it is genuine brand since a long time ,,,9.0,Because it is a trusted brand in this category of goods for a long time,,,Ahmedabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0151550816,0.4305945039,0.5542504191,0.0,0.0,0.0,0.0049815541,0.292206198,0.7028123736,0.0,0.0,0.0
429,06-10-2022 11:14,06-10-2022 11:32,R_QalzHdLAE6MfwKl,,,,,2.0,Company wise ,,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Unemployed,,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.103725709,0.6739429832,0.2223313004,0.0,0.0,0.0
430,06-10-2022 11:10,06-10-2022 11:34,R_3lMIHEfqbXlqFo4,,,9.0,"Because godrej is a old & genuine brand company, which makes a lot of things & the their products are very good to use.",,,8.0,It is a genuine brand which makes a lot of genuine product. The customers review & ratings are impressive to use.,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0041320082,0.0568043329,0.9390637279,0.0,0.0,0.0,0.002387763,0.0413628705,0.9562493563
431,06-10-2022 11:25,06-10-2022 11:34,R_1gSkBTDBbQ3lfII,8.0,It is very good ,,,,,,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0.002971367,0.0222984198,0.9747303128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,06-10-2022 11:14,06-10-2022 11:34,R_ukLJlf9LcU48qDD,,,,,9.0,Godrej is very superb brand and it has lots of satisfied customers,9.0,It is well known brand and trusted by lots of customers,Mumbai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0017688078,0.0204478055,0.9777833819,0.0040407944,0.155923605,0.8400356174
433,06-10-2022 11:14,06-10-2022 11:34,R_1pDlvQ4WCXbMBOe,8.0,"Godrej furniture and equipment are very good. They just lack a varied colour combination
",,,10.0,Godrej equipments are well polished and light weight. ,,,Bangalore,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,0.0234540775,0.0942544937,0.882291317,0.0,0.0,0.0,0.0071148104,0.1769480705,0.8159371018,0.0,0.0,0.0
434,06-10-2022 11:24,06-10-2022 11:36,R_1kRloU01k2gNl6H,10.0,I am currently using godrej applyances and satisfied with that. ,,,,,10.0,I am satisfied with this brand very positively. ,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, no kids ",,,0.0061559407,0.1425872296,0.8512567282,0.0,0.0,0.0,0.0,0.0,0.0,0.0013132816,0.0185930543,0.9800937772
435,06-10-2022 11:19,06-10-2022 11:37,R_2rJdT5gsrct2vNE,5.0,Its overall good ,,,,,,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0040936093,0.051774729,0.9441316724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,06-10-2022 11:08,06-10-2022 11:38,R_2EiQwRyfrpORqAk,10.0,It's top brands in market for big home appliances.,,,10.0,Godrej product is long lasting and Easy to use.,,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,,0.0068568722,0.431307286,0.5618358254,0.0,0.0,0.0,0.002776264,0.0678795874,0.9293442369,0.0,0.0,0.0
437,06-10-2022 11:16,06-10-2022 11:39,R_3ELTYRQxiWf8JDt,,,9.0,Godrej is a good product,9.0,Good quality and good product,,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,,0.0,0.0,0.0,0.0045615891,0.0683248714,0.927113533,0.006952276,0.0903254226,0.9027221799,0.0,0.0,0.0
438,06-10-2022 11:28,06-10-2022 11:39,R_2xzNFzA5RXfnZed,9.0,I'm using this brand from a long period and it is good till now,,,,,,,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Single (includes divorced/ widowed), no kids ",,,0.0013858614,0.0228746571,0.9757394791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,06-10-2022 11:27,06-10-2022 11:39,R_2X0c1C60NmYSU4h,3.0,"10 out of 50 because it's was good but not ssen today most in company
",,,,,7.0,It was good I will give score it 90 ,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0722589865,0.3844834864,0.5432575941,0.0,0.0,0.0,0.0,0.0,0.0,0.0028886807,0.0312743224,0.9658369422
440,06-10-2022 11:28,06-10-2022 11:39,R_qUXWioB4nmVtbrz,7.0,Godrej is now not so popular brand,,,7.0,Used from early time,,,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.5424602628,0.4332422316,0.0242975317,0.0,0.0,0.0,0.1500686109,0.785587728,0.0643436536,0.0,0.0,0.0
